cluster_id,fact_count,sample_count,percentage_of_samples,avg_attention_score,std_attention_score,avg_sentiment,std_sentiment,sample_event_types
7,14,14,7.368421,0.14628,0.110383,0.507143,0.347366,automation_adoption; digital_innovation; digital_transformation; disruption_and_innovation; menu_innovation
30,8,5,2.631579,0.144843,0.11212,0.0875,0.658478,covid_19_impact; health_crisis_impact; pandemic_impact; pandemic_recovery; pandemic_related_decline
29,203,73,38.421053,0.14038,0.222009,0.709606,0.169013,brand_performance; brand_recognition; counterfeit_product_removal; product_adoption; product_demand
12,8,7,3.684211,0.13807,0.086667,0.5,0.466369,climate_risk_disclosure; green_bond_issuance; renewable_energy_commitment; renewable_energy_initiative; renewable_energy_trend
23,75,47,24.736842,0.137771,0.178995,0.390667,0.427449,businessSuspension; business_delegation; business_failure; business_model; business_model_analysis
11,12,10,5.263158,0.130095,0.143459,0.533333,0.46428,auction; bond_offering; contract_award; contract_ratification; contract_win
18,15,11,5.789474,0.129988,0.129122,0.433333,0.433077,cloud_competition; cloud_computing_strategy; cryptocurrency_adoption; cryptocurrency_backing; custom_chip_development
3,22,14,7.368421,0.123587,0.115268,0.581818,0.428142,demand_surge; holiday_sales; holiday_sales_report; holiday_season_sales; new_purchase
9,165,85,44.736842,0.119292,0.15417,0.549697,0.507355,earnings_analysis; earnings_and_demand_update; earnings_and_financials; earnings_and_rating_upgrade; earnings_beat
27,39,8,4.210526,0.11767,0.246872,0.3,0.337411,index_composition; index_construction; index_inclusion; index_movement; market_index_movement
33,151,41,21.578947,0.115185,0.258335,0.528808,0.463625,added_position; added_positions; blue_chip_classification; breakout; cloud_transition
0,106,60,31.578947,0.11342,0.185634,0.768396,0.162574,business_growth; cloud_services_growth; company_growth; customer_growth; expansion_and_growth
16,89,16,8.421053,0.10787,0.272935,0.432584,0.356252,capital_increase_approval; capital_plan_approval; capital_raise_consideration; cash_reserve; construction_spending_increase
42,99,34,17.894737,0.1035,0.211879,-0.149495,0.522692,investment_and_partnership; partnership_acquisition; partnership_and_certifications; partnership_and_competition; partnership_and_expansion
1,518,84,44.210526,0.101353,0.237583,0.347876,0.236988,comparable_analysis; comparative_analysis; comparison; competitive_benchmarking; competitive_comparison
24,96,22,11.578947,0.099635,0.217007,0.128125,0.332824,currency_headwinds; economic_commentary; economic_policy_impact; federal_reserve_announcement; federal_reserve_intervention
47,99,34,17.894737,0.099294,0.175447,0.254545,0.315035,market_valuation; stock_valuation; undervaluation; undervaluation_analysis; undervaluation_opportunity
51,679,87,45.789474,0.085847,0.177264,-0.2838,0.393545,competition; competition_analysis; competition_and_privacy_changes; competition_expansion; competition_intensification
59,1235,87,45.789474,0.082548,0.240864,0.047247,0.33392,etf_analysis; etf_comparison; etf_composition; etf_description; etf_focus
6,508,65,34.210526,0.08232,0.21265,0.348228,0.204999,business_update_and_dividend_growth; dividend_adjustment; dividend_announcement; dividend_announcement_and_share_repurchase; dividend_comparison
46,66,19,10.0,0.076664,0.203637,0.621212,0.314554,profit_margin_increase; profitability_outlook; reduced_profit_forecast; revenue_forecast; revenue_growth
2,1586,118,62.105263,0.065351,0.185164,0.579445,0.20246,blockchain_partnership; collaboration; industry_partnership; investment_partnership; partnership
32,664,101,53.157895,0.064399,0.182319,0.631777,0.258993,avoidance_of_stocks; cyclical_stock_analysis; financial_analysis; former_penny_stocks; growth_stock_analysis
15,525,70,36.842105,0.056379,0.1583,0.561524,0.195096,acquisition; acquisition_and_dividend; acquisition_and_expansion; acquisition_and_partnership; acquisition_and_restructuring
40,300,37,19.473684,0.05466,0.185846,-0.251,0.421781,asset_management_update; asset_under_management_update; assets_under_management_update; brokerage_update; brokerage_upgrade
17,1396,145,76.315789,0.0536,0.14845,0.366225,0.397242,acquisition_and_earnings_announcement; earnings_and_sales_report; earnings_announcement; earnings_announcement_and_acquisition; earnings_announcement_and_deal_uncertainty
22,277,30,15.789474,0.051016,0.1703,0.497834,0.266673,ceo_appointment; executive_appointment; executive_background; executive_change; executive_hire
37,410,48,25.263158,0.049508,0.176703,0.423415,0.295475,competitive_jab; congressional_hearing; crisis_management; criticism; election_aftermath
10,1755,80,42.105263,0.043148,0.176065,0.24359,0.386005,analyst_comment; analyst_commentary; analyst_coverage; analyst_coverage_initiation; analyst_downgrade
34,2527,117,61.578947,0.040461,0.150048,0.236308,0.429438,industrial_policy; industry_analysis; industry_challenges; industry_context; industry_development
58,60,12,6.315789,0.038485,0.140409,0.46,0.269691,catastrophe_loss_report; economic_data_release; industry_loss_report; market_share_report; portfolio_disclosure
53,4082,145,76.315789,0.037228,0.147479,0.545289,0.403732,cryptocurrency_market_fluctuation; cryptocurrency_market_movement; cryptocurrency_price_movement; market_analysis; market_commentary
54,86,4,2.105263,0.032741,0.157255,0.175581,0.153211,credit_agreement; credit_card_promotion; credit_card_switch; credit_quality_concerns; credit_rating_update
48,226,13,6.842105,0.027222,0.134387,0.369469,0.280323,initial_public_offering; ipo_announcement; ipo_impact; ipo_market_trend; ipo_partnership
44,13,11,5.789474,0.02589,0.032765,0.430769,0.126398,high_options_trading_volume; options_contract_availability; options_contract_update; options_trading; options_trading_activity
4,3398,102,53.684211,0.025344,0.125168,0.33817,0.476528,activist_investor; alternative_investment; competitive_investment; cryptocurrency_investment; esg_investing
35,22,2,1.052632,0.023289,0.106722,0.590909,0.04166,licensing_agreement
52,455,11,5.789474,0.01448,0.104341,0.393407,0.335255,catastrophe_loss_estimate; data_security_concerns; health_and_safety_measures; health_concerns; insurance_claims_improvement
50,1544,23,12.105263,0.00534,0.054288,0.895142,0.049174,adoption; award_or_recognition; award_recognition; conference_discussion; conference_participation
