cluster_id,fact_count,sample_count,percentage_of_samples,avg_attention_score,std_attention_score,avg_sentiment,std_sentiment,sample_event_types
47,97,33,17.368421,0.096264,0.175733,0.262887,0.318281,market_valuation; stock_valuation; undervaluation; undervaluation_analysis; undervaluation_opportunity
1,564,82,43.157895,0.089094,0.222329,0.336525,0.231506,comparable_analysis; comparative_analysis; comparison; competitive_benchmarking; competitive_comparison
48,55,12,6.315789,0.088004,0.224004,-0.030909,0.330769,initial_public_offering; ipo_announcement; ipo_impact; ipo_market_trend; ipo_preparation
51,669,84,44.210526,0.081648,0.16986,-0.281913,0.39687,competition; competition_analysis; competition_and_privacy_changes; competition_expansion; competition_intensification
6,478,63,33.157895,0.081167,0.209395,0.345397,0.200025,business_update_and_dividend_growth; dividend_adjustment; dividend_analysis; dividend_announcement; dividend_announcement_and_share_repurchase
59,1232,84,44.210526,0.079015,0.236192,0.048336,0.334349,etf_analysis; etf_comparison; etf_composition; etf_description; etf_focus
2,1209,112,58.947368,0.076268,0.193123,0.657486,0.160836,blockchain_partnership; collaboration; industry_partnership; investment_partnership; partnership
58,30,10,5.263158,0.067497,0.192186,0.413333,0.374818,catastrophe_loss_report; customer_satisfaction_report; economic_data_release; industry_loss_report; report_release
32,655,95,50.0,0.05968,0.173656,0.633435,0.247608,avoidance_of_stocks; cyclical_stock_analysis; financial_analysis; former_penny_stocks; growth_stock_evaluation
46,64,17,8.947368,0.058929,0.166661,0.6375,0.261307,profit_margin_increase; profitability_outlook; record_revenue_increase; revenue_forecast; revenue_growth
15,519,68,35.789474,0.055014,0.157838,0.561079,0.200259,acquisition; acquisition_and_dividend; acquisition_and_expansion; acquisition_and_partnership; acquisition_and_restructuring
40,298,35,18.421053,0.053314,0.185999,-0.251342,0.425545,asset_management_update; asset_under_management_update; assets_under_management_update; brokerage_update; brokerage_upgrade
17,1432,140,73.684211,0.050771,0.143918,0.369092,0.391115,acquisition_and_earnings_announcement; earnings_and_sales_report; earnings_announcement; earnings_announcement_and_acquisition; earnings_announcement_and_deal_uncertainty
37,411,50,26.315789,0.048115,0.173303,0.425304,0.295616,competitive_jab; congressional_hearing; crisis_management; criticism; election_impact
10,1582,71,37.368421,0.045934,0.182519,0.284703,0.376616,analyst_comment; analyst_commentary; analyst_coverage; analyst_coverage_initiation; analyst_downgrade
22,274,29,15.263158,0.045724,0.159919,0.5,0.265814,ceo_appointment; executive_appointment; executive_background; executive_change; executive_hire
34,2486,107,56.315789,0.038346,0.1475,0.230169,0.427154,industrial_policy; industry_analysis; industry_challenges; industry_context; industry_development
4,2135,93,48.947368,0.03732,0.150175,0.092974,0.433681,activist_investor; alternative_investment; cryptocurrency_investment; esg_investing; hedge_fund_positioning
53,4072,135,71.052632,0.035216,0.143263,0.551147,0.397544,cryptocurrency_market_fluctuation; cryptocurrency_market_movement; cryptocurrency_price_movement; market_analysis; market_commentary
54,85,3,1.578947,0.029678,0.155686,0.171765,0.14999,credit_agreement; credit_card_switch; credit_quality_concerns; credit_rating_update
44,13,11,5.789474,0.025061,0.031734,0.430769,0.126398,high_options_trading_volume; options_contract_availability; options_contract_update; options_trading; options_trading_activity
52,454,10,5.263158,0.014128,0.102953,0.393172,0.335587,catastrophe_loss_estimate; data_security_concerns; health_concerns; insurance_claims_improvement; natural_disaster
50,1547,24,12.631579,0.005371,0.05398,0.893988,0.056016,adoption; award_or_recognition; award_recognition; conference_discussion; conference_participation
35,1,1,0.526316,0.0,0.0,0.4,0.0,licensing_agreement
