cluster_id,fact_count,sample_count,percentage_of_samples,avg_attention_score,std_attention_score,avg_sentiment,std_sentiment,sample_event_types
2,1563,114,60.0,0.062426,0.180405,0.588932,0.206327,blockchain_partnership; collaboration; industry_partnership; investment_partnership; partnership
59,1591,87,45.789474,0.062408,0.213932,-0.008517,0.311942,etf_analysis; etf_comparison; etf_composition; etf_description; etf_focus
46,61,15,7.894737,0.058469,0.171125,0.64918,0.214723,profit_margin_increase; profitability_outlook; revenue_forecast; revenue_growth; revenue_growth_comparison
15,515,67,35.263158,0.055137,0.158871,0.560194,0.188371,acquisition; acquisition_and_dividend; acquisition_and_expansion; acquisition_and_partnership; acquisition_and_restructuring
17,1368,142,74.736842,0.054017,0.149804,0.370424,0.397715,acquisition_and_earnings_announcement; earnings_and_sales_report; earnings_announcement; earnings_announcement_and_acquisition; earnings_announcement_and_deal_uncertainty
40,296,34,17.894737,0.052358,0.185522,-0.25777,0.419387,asset_management_update; asset_under_management_update; assets_under_management_update; brokerage_update; brokerage_upgrade
37,410,51,26.842105,0.04983,0.176814,0.423171,0.295288,congressional_hearing; crisis_management; criticism; election_impact; government_investigation
10,1582,73,38.421053,0.046582,0.183451,0.28426,0.376807,analyst_comment; analyst_commentary; analyst_coverage; analyst_downgrade; analyst_expectation
22,274,29,15.263158,0.045619,0.16013,0.498905,0.266429,ceo_appointment; executive_appointment; executive_background; executive_change; executive_hire
34,2514,112,58.947368,0.0398,0.150074,0.236516,0.42829,industrial_policy; industry_analysis; industry_challenges; industry_context; industry_development
53,4100,139,73.157895,0.036962,0.146036,0.547773,0.4014,cryptocurrency_market_fluctuation; cryptocurrency_market_movement; cryptocurrency_price_movement; market_analysis; market_commentary
54,85,3,1.578947,0.029397,0.155154,0.171765,0.14999,credit_agreement; credit_card_switch; credit_quality_concerns; credit_rating_update
4,3246,99,52.105263,0.026434,0.127341,0.334442,0.485706,activist_investor; alternative_investment; competitive_investment; cryptocurrency_investment; esg_investing
44,12,10,5.263158,0.021888,0.030956,0.425,0.129904,high_options_trading_volume; options_contract_availability; options_contract_update; options_trading; options_trading_activity
52,454,10,5.263158,0.014334,0.104182,0.393172,0.335587,catastrophe_loss_estimate; data_security_concerns; health_concerns; insurance_claims_improvement; natural_disaster
50,1545,22,11.578947,0.005353,0.054276,0.895016,0.049146,adoption; award_or_recognition; award_recognition; client_adoption; conference_discussion
35,1,1,0.526316,0.0,0.0,0.4,0.0,licensing_agreement
