cluster_id,fact_count,sample_count,percentage_of_samples,avg_attention_score,std_attention_score,avg_sentiment,std_sentiment,sample_event_types
6,548,68,35.789474,0.080578,0.216554,0.387226,0.229847,business_update_and_dividend_growth; dividend_adjustment; dividend_analysis; dividend_announcement; dividend_announcement_and_share_repurchase
9,299,90,47.368421,0.073609,0.140623,0.001171,0.769337,acquisitions_and_earnings_growth; earnings_analysis; earnings_and_demand_update; earnings_and_financials; earnings_and_rating_upgrade
58,33,12,6.315789,0.070493,0.183831,0.439394,0.369225,catastrophe_loss_report; customer_satisfaction_report; economic_data_release; industry_loss_report; market_share_report
59,1603,94,49.473684,0.0658,0.218473,-0.006519,0.313906,etf_analysis; etf_comparison; etf_composition; etf_description; etf_focus
2,1588,120,63.157895,0.06556,0.185902,0.589673,0.205514,blockchain_partnership; collaboration; industry_partnership; investment_partnership; partnership
40,304,41,21.578947,0.056886,0.187959,-0.239145,0.433256,asset_management_update; asset_under_management_update; assets_under_management_update; brokerage_update; brokerage_upgrade
15,523,71,37.368421,0.056311,0.158571,0.560994,0.193312,acquisition; acquisition_and_dividend; acquisition_and_expansion; acquisition_and_partnership; acquisition_and_restructuring
17,1415,154,81.052632,0.056023,0.15179,0.370841,0.39529,acquisition_and_earnings_announcement; earnings_and_sales_report; earnings_announcement; earnings_announcement_and_acquisition; earnings_announcement_and_deal_uncertainty
32,873,105,55.263158,0.054849,0.168608,0.390263,0.520317,cyclical_stock_analysis; financial_analysis; former_penny_stocks; growth_stock_analysis; growth_stock_evaluation
22,279,33,17.368421,0.052369,0.171098,0.498208,0.267131,ceo_appointment; executive_appointment; executive_background; executive_change; executive_commentary
37,415,54,28.421053,0.051049,0.176985,0.422651,0.300871,congressional_hearing; crisis_management; criticism; election_impact; election_influence
10,1758,82,43.157895,0.045912,0.181981,0.243857,0.386305,analyst_comment; analyst_commentary; analyst_coverage; analyst_downgrade; analyst_expectation
34,2546,126,66.315789,0.042291,0.152538,0.237942,0.430109,industrial_policy; industry_analysis; industry_challenges; industry_concerns; industry_context
53,4205,154,81.052632,0.038966,0.149094,0.527532,0.430805,cryptocurrency_market_fluctuation; cryptocurrency_market_movement; cryptocurrency_price_movement; market_analysis; market_commentary
54,89,5,2.631579,0.037351,0.156359,0.14382,0.227322,credit_agreement; credit_card_promotion; credit_card_switch; credit_quality_concerns; credit_rating_change
48,329,16,8.421053,0.031556,0.15118,0.438906,0.256123,initial_public_offering; ipo_announcement; ipo_arrangement; ipo_funding; ipo_impact
4,3355,102,53.684211,0.026418,0.127351,0.340745,0.479317,activist_investor; alternative_investment; competitive_investment; cryptocurrency_investment; esg_investing
35,22,2,1.052632,0.022742,0.104216,0.590909,0.04166,licensing_agreement
44,12,10,5.263158,0.021888,0.030956,0.425,0.129904,high_options_trading_volume; options_contract_availability; options_contract_update; options_trading; options_trading_activity
52,454,10,5.263158,0.014334,0.104182,0.393172,0.335587,catastrophe_loss_estimate; data_security_concerns; health_concerns; insurance_claims_improvement; natural_disaster
50,1615,25,13.157895,0.006208,0.061024,0.87839,0.092826,adoption; award_or_recognition; award_recognition; client_adoption; conference_discussion
39,721,10,5.263158,0.003578,0.053104,0.100971,0.074571,labor_cost_increase; price_drop; price_target; price_target_increase; price_target_raise
