cluster_id,fact_count,sample_count,percentage_of_samples,avg_attention_score,std_attention_score,avg_sentiment,std_sentiment,sample_event_types
23,3,3,1.578947,0.082003,0.022251,0.266667,0.758654,business_failure; business_update; market_opportunity
30,4,2,1.052632,0.074328,0.011314,0.8,0.070711,vaccine_development; vaccine_speculation; vaccine_trial_results
57,3,1,0.526316,0.06524,6.8e-05,0.833333,0.04714,business_restart; business_restart_plan; business_resumption
58,2,1,0.526316,0.06518,6.7e-05,0.85,0.05,sales_report
21,1,1,0.526316,0.064705,0.0,0.9,0.0,operations_resumption
19,2,2,1.052632,0.062856,0.001158,0.8,0.0,recovery_progress; stock_recovery
10,182,12,6.315789,0.049489,0.185045,-0.092857,0.294461,analyst_comment; analyst_expectations; analyst_insight; analyst_recommendation; analyst_target_price
55,61,7,3.684211,0.047065,0.160736,0.114754,0.305596,regulatory_approval; regulatory_challenge; regulatory_change; regulatory_policy_change; regulatory_risk
4,184,9,4.736842,0.044732,0.162585,0.525543,0.101348,institutional_investment; investment; investment_advice; investment_analysis; investment_and_outlook
32,224,16,8.421053,0.042576,0.149789,-0.329911,0.434092,financial_analysis; growth_stock_analysis; stock_comparison; stock_opportunity; stock_performance
2,371,10,5.263158,0.02982,0.145729,0.331536,0.106665,partnership
50,71,4,2.105263,0.027415,0.14394,0.515493,0.076265,award_recognition; conference_participation; diversity_initiative; social_responsibility_recognition
9,132,10,5.263158,0.023891,0.115468,-0.725,0.334477,earnings_disappointment; earnings_estimate_revisions; earnings_expectation; earnings_forecast; earnings_growth
59,378,11,5.789474,0.022482,0.129145,-0.179233,0.13143,etf_analysis; etf_holdings; etf_holdings_analysis; etf_inclusion; etf_inflow
48,276,5,2.631579,0.020603,0.12824,0.532246,0.059069,ipo_announcement; ipo_funding; ipo_investment; ipo_preparation; ipo_underwriting
52,293,1,0.526316,0.003882,0.058843,0.598294,0.02916,security_flaw_opportunity; security_patch
39,712,2,1.052632,0.001499,0.037532,0.100702,0.018725,price_target; target_price_increase
