cluster_id,fact_count,sample_count,percentage_of_samples,avg_attention_score,std_attention_score,avg_sentiment,std_sentiment,sample_event_types
17,1431,153,80.526316,0.056102,0.150686,0.377666,0.396084,acquisition_and_earnings_announcement; earnings_and_sales_report; earnings_announcement; earnings_announcement_and_acquisition; earnings_announcement_and_deal_uncertainty
32,876,106,55.789474,0.0549,0.168001,0.389041,0.519873,cyclical_stock_analysis; financial_analysis; former_penny_stocks; growth_stock_analysis; growth_stock_evaluation
22,281,34,17.894737,0.052777,0.169887,0.499288,0.265715,ceo_appointment; executive_appointment; executive_background; executive_change; executive_commentary
37,414,54,28.421053,0.051823,0.178931,0.423188,0.296426,congressional_hearing; crisis_management; criticism; election_impact; government_investigation
10,1773,88,46.315789,0.046224,0.18138,0.247998,0.386931,analyst_comment; analyst_commentary; analyst_coverage; analyst_coverage_initiation; analyst_downgrade
34,2546,125,65.789474,0.042193,0.152195,0.236096,0.430035,industrial_policy; industry_analysis; industry_challenges; industry_concerns; industry_context
53,4183,154,81.052632,0.038671,0.149289,0.530402,0.427861,cryptocurrency_market_fluctuation; cryptocurrency_market_movement; cryptocurrency_price_movement; market_analysis; market_commentary
54,89,5,2.631579,0.037427,0.156642,0.14382,0.227322,credit_agreement; credit_card_promotion; credit_card_switch; credit_quality_concerns; credit_rating_change
48,331,17,8.947368,0.031694,0.15049,0.438369,0.255707,initial_public_offering; ipo_announcement; ipo_arrangement; ipo_funding; ipo_impact
4,3344,101,53.157895,0.026056,0.127077,0.339339,0.479391,activist_investor; alternative_investment; competitive_investment; cryptocurrency_investment; esg_investing
44,13,11,5.789474,0.024864,0.03152,0.430769,0.126398,high_options_trading_volume; options_contract_availability; options_contract_update; options_trading; options_trading_activity
35,22,2,1.052632,0.02277,0.104344,0.590909,0.04166,licensing_agreement
52,456,12,6.315789,0.014682,0.10399,0.390789,0.339509,catastrophe_loss_estimate; data_security_concerns; health_and_safety_measures; health_concerns; infrastructure_disruption
50,1616,27,14.210526,0.006257,0.060964,0.877847,0.094813,adoption; award_or_recognition; award_recognition; conference_discussion; conference_participation
39,721,10,5.263158,0.003542,0.053056,0.10319,0.071468,labor_cost_increase; price_target; price_target_increase; price_target_raise; target_price_revision
