cluster_id,fact_count,sample_count,percentage_of_samples,avg_attention_score,std_attention_score,avg_sentiment,std_sentiment,sample_event_types
19,18,13,6.842105,0.160383,0.233001,0.688889,0.20787,business_recovery; economic_recovery; market_rebound; market_recovery; recovery
20,37,33,17.368421,0.160131,0.136886,0.578378,0.247294,adoption_expansion; benefit_expansion; business_expansion; delivery_expansion; expansion
29,205,72,37.894737,0.143507,0.224297,0.715854,0.163438,brand_performance; brand_recognition; counterfeit_product_removal; product_adoption; product_demand
0,85,59,31.052632,0.143388,0.197627,0.758235,0.183407,business_growth; customer_growth; growth_acceleration; growth_and_dividend; growth_and_value_opportunity
23,73,46,24.210526,0.140174,0.180219,0.375342,0.423547,businessSuspension; business_delegation; business_failure; business_model; business_model_description
30,11,6,3.157895,0.13057,0.113417,0.3,0.660578,covid_19_impact; health_crisis_impact; pandemic_growth; pandemic_impact; pandemic_recovery
3,24,16,8.421053,0.128651,0.116818,0.583333,0.411974,demand_surge; holiday_sales; holiday_sales_report; holiday_season_sales; new_purchase
11,12,10,5.263158,0.126635,0.141135,0.533333,0.46428,auction; bond_offering; contract_award; contract_ratification; contract_win
18,16,12,6.315789,0.120171,0.116706,0.45625,0.428615,big_data_focus; cloud_competition; cloud_computing_strategy; cryptocurrency_adoption; cryptocurrency_backing
33,151,41,21.578947,0.117314,0.259263,0.531457,0.454507,added_position; added_positions; blue_chip_classification; breakout; cloud_transition
27,39,8,4.210526,0.115632,0.243733,0.3,0.337411,index_composition; index_construction; index_inclusion; index_movement; market_index_movement
16,91,18,9.473684,0.11428,0.273338,0.430769,0.353224,capital_increase_approval; capital_plan_approval; capital_raise_consideration; capital_return_plan; cash_reserve
47,112,43,22.631579,0.110564,0.177241,0.275,0.338194,executive_expectations_and_valuation; industry_valuation; market_valuation; stock_valuation; undervaluation
1,525,93,48.947368,0.105405,0.240502,0.350762,0.240514,comparable_analysis; comparative_analysis; comparison; competitive_benchmarking; competitive_comparison
42,101,36,18.947368,0.103572,0.209074,-0.136634,0.525342,investment_and_partnership; partnership_acquisition; partnership_and_certifications; partnership_and_competition; partnership_and_expansion
24,98,23,12.105263,0.097943,0.213528,0.10102,0.328104,currency_headwinds; economic_commentary; federal_reserve_announcement; federal_reserve_intervention; federal_reserve_policy
46,66,19,10.0,0.090897,0.231031,0.619697,0.320615,profit_margin_increase; profitability_outlook; reduced_profit_forecast; revenue_estimate; revenue_forecast
51,686,89,46.842105,0.087472,0.179451,-0.274927,0.398519,competition; competition_analysis; competition_and_privacy_changes; competition_expansion; competition_intensification
6,553,69,36.315789,0.080823,0.215603,0.38915,0.230633,business_update_and_dividend_growth; dividend_adjustment; dividend_announcement; dividend_announcement_and_share_repurchase; dividend_comparison
9,309,94,49.473684,0.074386,0.139749,0.030259,0.769881,acquisitions_and_earnings_growth; earnings_analysis; earnings_and_demand_update; earnings_and_financials; earnings_and_rating_upgrade
58,31,11,5.789474,0.070682,0.190536,0.412903,0.365215,catastrophe_loss_report; economic_data_release; industry_loss_report; market_share_report; report_release
2,1567,122,64.210526,0.067032,0.187604,0.58628,0.20677,blockchain_partnership; collaboration; industry_partnership; investment_partnership; partnership
59,1604,94,49.473684,0.066093,0.218838,-0.006764,0.313703,etf_analysis; etf_comparison; etf_composition; etf_description; etf_focus
40,301,37,19.473684,0.057207,0.188432,-0.253156,0.420289,asset_management_update; asset_under_management_update; assets_under_management_update; brokerage_update; brokerage_upgrade
15,516,69,36.315789,0.056073,0.159112,0.555039,0.202871,acquisition; acquisition_and_dividend; acquisition_and_partnership; acquisition_and_restructuring; acquisition_announcement
17,1495,154,81.052632,0.054858,0.148542,0.366789,0.390286,acquisition_and_earnings_announcement; earnings_and_sales_report; earnings_announcement; earnings_announcement_and_acquisition; earnings_announcement_and_deal_uncertainty
32,861,102,53.684211,0.054033,0.169394,0.382114,0.521528,cyclical_stock_analysis; financial_analysis; former_penny_stocks; growth_stock_analysis; growth_stock_evaluation
22,278,33,17.368421,0.052029,0.170659,0.498201,0.266398,ceo_appointment; executive_appointment; executive_background; executive_change; executive_commentary
37,411,53,27.894737,0.05108,0.178834,0.418735,0.299902,congressional_hearing; crisis_management; criticism; election_impact; government_investigation
10,1769,89,46.842105,0.046301,0.181577,0.24641,0.386604,analyst_comment; analyst_commentary; analyst_coverage; analyst_coverage_initiation; analyst_downgrade
34,2536,122,64.210526,0.041621,0.15185,0.235233,0.430631,industrial_policy; industry_analysis; industry_challenges; industry_concerns; industry_context
53,4172,153,80.526316,0.03873,0.149529,0.529451,0.430773,cryptocurrency_market_fluctuation; cryptocurrency_market_movement; cryptocurrency_price_movement; market_analysis; market_commentary
54,89,5,2.631579,0.037109,0.156206,0.14382,0.227322,credit_agreement; credit_card_promotion; credit_card_switch; credit_quality_concerns; credit_rating_change
48,330,15,7.894737,0.0319,0.151151,0.438182,0.256071,initial_public_offering; ipo_announcement; ipo_arrangement; ipo_funding; ipo_impact
4,3399,100,52.631579,0.025663,0.125773,0.337437,0.47609,activist_investor; alternative_investment; competitive_investment; cryptocurrency_investment; esg_investing
35,22,2,1.052632,0.022631,0.103708,0.590909,0.04166,licensing_agreement
44,12,10,5.263158,0.022022,0.031197,0.425,0.129904,high_options_trading_volume; options_contract_availability; options_contract_update; options_trading; options_trading_activity
52,453,9,4.736842,0.014065,0.103763,0.395364,0.332693,catastrophe_loss_estimate; data_security_concerns; insurance_claims_improvement; natural_disaster; natural_disaster_impact
50,1616,26,13.684211,0.006252,0.06112,0.878342,0.092817,adoption; award_or_recognition; award_recognition; client_adoption; conference_discussion
39,722,11,5.789474,0.003689,0.053157,0.101662,0.076795,labor_cost_increase; price_drop; price_target; price_target_increase; price_target_raise
