cluster_id,fact_count,sample_count,percentage_of_samples,avg_attention_score,std_attention_score,avg_sentiment,std_sentiment,sample_event_types
30,13,8,4.210526,0.113985,0.088622,0.361538,0.624547,covid_19_impact; health_crisis_impact; pandemic_growth; pandemic_impact; pandemic_recovery
0,111,62,32.631579,0.112569,0.182253,0.769369,0.164285,business_growth; company_growth; expansion_and_growth; growth_acceleration; growth_and_dividend
47,109,42,22.105263,0.10888,0.178353,0.26422,0.333049,executive_expectations_and_valuation; market_valuation; stock_valuation; undervaluation; undervaluation_analysis
1,524,89,46.842105,0.10522,0.240835,0.349618,0.239552,comparable_analysis; comparative_analysis; comparison; competitive_benchmarking; competitive_comparison
42,101,36,18.947368,0.105107,0.208739,-0.136634,0.525342,investment_and_partnership; partnership_acquisition; partnership_and_certifications; partnership_and_competition; partnership_and_growth_prospects
24,96,23,12.105263,0.099124,0.216656,0.130208,0.323432,currency_headwinds; economic_commentary; federal_reserve_announcement; federal_reserve_intervention; federal_reserve_policy
46,69,22,11.578947,0.089712,0.22677,0.598551,0.346198,profit_margin_increase; profitability_outlook; reduced_profit_forecast; revenue_estimate; revenue_forecast
51,673,86,45.263158,0.086142,0.180288,-0.283507,0.393156,competition; competition_analysis; competition_and_privacy_changes; competition_expansion; competition_intensification
6,561,69,36.315789,0.080671,0.214333,0.395187,0.234452,business_update_and_dividend_growth; dividend_adjustment; dividend_analysis; dividend_announcement; dividend_announcement_and_share_repurchase
9,289,89,46.842105,0.073183,0.143087,-0.018512,0.767108,earnings_analysis; earnings_and_demand_update; earnings_and_financials; earnings_and_rating_upgrade; earnings_beat
2,1559,119,62.631579,0.066977,0.187767,0.574727,0.202936,blockchain_partnership; collaboration; industry_partnership; investment_partnership; partnership
58,31,10,5.263158,0.066916,0.189104,0.425806,0.374999,catastrophe_loss_report; customer_satisfaction_report; economic_data_release; industry_loss_report; report_release
59,1608,94,49.473684,0.065945,0.21839,-0.004695,0.314727,etf_analysis; etf_comparison; etf_composition; etf_description; etf_focus
40,307,41,21.578947,0.058378,0.18789,-0.238111,0.436316,asset_management_update; asset_under_management_update; assets_under_management_update; brokerage_update; brokerage_upgrade
15,529,73,38.421053,0.056628,0.158028,0.565595,0.190382,acquisition; acquisition_and_dividend; acquisition_and_expansion; acquisition_and_partnership; acquisition_and_restructuring
17,1403,151,79.473684,0.055649,0.151793,0.366322,0.394131,acquisition_and_earnings_announcement; earnings_and_sales_report; earnings_announcement; earnings_announcement_and_acquisition; earnings_announcement_and_deal_uncertainty
32,865,105,55.263158,0.054444,0.169461,0.384277,0.521188,cyclical_stock_analysis; financial_analysis; former_penny_stocks; growth_stock_analysis; growth_stock_evaluation
22,276,32,16.842105,0.052426,0.172255,0.496739,0.266261,ceo_appointment; executive_appointment; executive_background; executive_change; executive_commentary
37,414,52,27.368421,0.051346,0.178233,0.418841,0.303653,competitive_jab; congressional_hearing; crisis_management; criticism; election_impact
10,1793,86,45.263158,0.045357,0.180278,0.250251,0.385083,analyst_comment; analyst_commentary; analyst_coverage; analyst_coverage_initiation; analyst_downgrade
34,2539,124,65.263158,0.041939,0.152176,0.236648,0.43092,industrial_policy; industry_analysis; industry_challenges; industry_concerns; industry_context
53,4158,152,80.0,0.038787,0.149623,0.528468,0.430889,cryptocurrency_market_fluctuation; cryptocurrency_market_movement; cryptocurrency_price_movement; market_analysis; market_commentary
54,89,5,2.631579,0.037368,0.156548,0.14382,0.227322,credit_agreement; credit_card_promotion; credit_card_switch; credit_quality_concerns; credit_rating_change
48,329,16,8.421053,0.031652,0.151273,0.438298,0.255739,initial_public_offering; ipo_announcement; ipo_funding; ipo_impact; ipo_investment
4,3429,101,53.157895,0.025864,0.126314,0.341907,0.475636,activist_investor; alternative_investment; competitive_investment; cryptocurrency_investment; esg_investing
44,13,11,5.789474,0.024902,0.031546,0.430769,0.126398,high_options_trading_volume; options_contract_availability; options_contract_update; options_trading; options_trading_activity
35,22,2,1.052632,0.022565,0.103405,0.590909,0.04166,licensing_agreement
52,454,10,5.263158,0.014246,0.104097,0.395595,0.332363,catastrophe_loss_estimate; data_security_concerns; health_and_safety_measures; insurance_claims_improvement; natural_disaster
50,1616,26,13.684211,0.006255,0.061088,0.877847,0.094813,adoption; award_or_recognition; award_recognition; conference_discussion; conference_participation
39,723,12,6.315789,0.003756,0.05314,0.102628,0.081012,labor_cost_increase; price_drop; price_target; price_target_increase; price_target_raise
