cluster_id,fact_count,sample_count,percentage_of_samples,avg_attention_score,std_attention_score,avg_sentiment,std_sentiment,sample_event_types
56,5,2,1.052632,0.143643,0.06354,0.68,0.146969,bank_performance; banking_sector_stability; banking_system_support
23,75,48,25.263158,0.136764,0.17502,0.382667,0.420911,businessSuspension; business_delegation; business_failure; business_model; business_model_description
3,23,15,7.894737,0.131969,0.120605,0.578261,0.419064,demand_surge; holiday_sales; holiday_sales_report; holiday_season_sales; new_purchase
11,12,10,5.263158,0.123594,0.143459,0.516667,0.461579,auction; bond_offering; contract_ratification; contract_win; deal_cancellation
18,15,12,6.315789,0.121351,0.121091,0.453333,0.442518,big_data_focus; cloud_competition; cloud_computing_strategy; cryptocurrency_adoption; custom_chip_development
30,12,7,3.684211,0.117656,0.088424,0.325,0.635249,covid_19_impact; health_crisis_impact; pandemic_impact; pandemic_recovery; pandemic_related_decline
33,152,41,21.578947,0.117033,0.259036,0.533224,0.453529,added_position; added_positions; blue_chip_classification; breakout; cloud_transition
27,39,8,4.210526,0.114891,0.241884,0.3,0.337411,index_composition; index_construction; index_inclusion; index_movement; market_index_movement
0,105,58,30.526316,0.114605,0.18679,0.771429,0.164296,business_growth; company_growth; expansion_and_growth; growth_acceleration; growth_and_dividend
16,92,19,10.0,0.113497,0.271682,0.432609,0.351738,capital_increase_approval; capital_plan_announcement; capital_plan_approval; capital_raise_consideration; cash_reserve
47,101,34,17.894737,0.111462,0.183931,0.242574,0.326198,executive_expectations_and_valuation; market_valuation; stock_valuation; undervaluation; undervaluation_analysis
1,516,87,45.789474,0.10519,0.242555,0.347771,0.238637,comparable_analysis; comparative_analysis; comparison; competitive_benchmarking; competitive_comparison
42,99,34,17.894737,0.103998,0.210677,-0.155556,0.513302,investment_and_partnership; partnership_acquisition; partnership_and_certifications; partnership_and_competition; partnership_and_growth_prospects
24,98,23,12.105263,0.097508,0.213303,0.110204,0.332121,currency_headwinds; economic_commentary; federal_reserve_announcement; federal_reserve_intervention; federal_reserve_policy
46,66,19,10.0,0.090932,0.231894,0.59697,0.351607,profit_margin_increase; profitability_outlook; reduced_profit_forecast; revenue_estimate; revenue_forecast
51,680,87,45.789474,0.086674,0.179593,-0.285441,0.389958,competition; competition_analysis; competition_and_privacy_changes; competition_expansion; competition_intensification
6,550,68,35.789474,0.081337,0.216933,0.387091,0.229538,business_update_and_dividend_growth; dividend_adjustment; dividend_announcement; dividend_announcement_and_share_repurchase; dividend_comparison
9,300,90,47.368421,0.074417,0.141852,0.0045,0.768692,acquisitions_and_earnings_growth; earnings_analysis; earnings_and_demand_update; earnings_and_financials; earnings_and_rating_upgrade
2,1538,122,64.210526,0.067697,0.188382,0.58277,0.205474,blockchain_partnership; collaboration; industry_partnership; investment_partnership; partnership
58,32,12,6.315789,0.066374,0.184126,0.425,0.365718,catastrophe_loss_report; economic_data_release; fee_income_report; industry_loss_report; portfolio_disclosure
59,1603,95,50.0,0.066322,0.219322,-0.007018,0.312979,etf_analysis; etf_comparison; etf_composition; etf_description; etf_focus
15,523,73,38.421053,0.057078,0.159432,0.557935,0.204231,acquisition; acquisition_and_dividend; acquisition_and_expansion; acquisition_and_partnership; acquisition_and_restructuring
40,303,40,21.052632,0.056252,0.186783,-0.244224,0.431848,asset_management_update; asset_under_management_update; assets_under_management_update; brokerage_update; brokerage_upgrade
17,1505,155,81.578947,0.054969,0.148165,0.370199,0.391654,acquisition_and_earnings_announcement; earnings_and_sales_report; earnings_announcement; earnings_announcement_and_acquisition; earnings_announcement_and_deal_uncertainty
32,869,107,56.315789,0.054491,0.168954,0.383199,0.520439,avoidance_of_stocks; cyclical_stock_analysis; financial_analysis; former_penny_stocks; growth_stock_analysis
22,281,34,17.894737,0.051957,0.169253,0.49395,0.275576,ceo_appointment; executive_appointment; executive_background; executive_change; executive_commentary
37,415,55,28.947368,0.051665,0.178758,0.419518,0.299123,congressional_hearing; crisis_management; criticism; election_impact; government_investigation
10,1799,88,46.315789,0.045676,0.180511,0.250917,0.385028,analyst_comment; analyst_commentary; analyst_coverage; analyst_coverage_initiation; analyst_downgrade
34,2525,124,65.263158,0.042183,0.152545,0.231921,0.429343,industrial_policy; industry_analysis; industry_challenges; industry_concerns; industry_context
53,4150,150,78.947368,0.03869,0.149557,0.52792,0.431813,cryptocurrency_market_fluctuation; cryptocurrency_market_movement; cryptocurrency_price_movement; market_analysis; market_commentary
54,89,5,2.631579,0.037505,0.156515,0.14382,0.227322,credit_agreement; credit_card_promotion; credit_card_switch; credit_quality_concerns; credit_rating_change
48,332,17,8.947368,0.031922,0.150432,0.439458,0.255028,initial_public_offering; ipo_announcement; ipo_arrangement; ipo_funding; ipo_impact
4,3393,101,53.157895,0.025661,0.126183,0.337622,0.476487,activist_investor; alternative_investment; competitive_investment; cryptocurrency_investment; esg_investing
44,12,10,5.263158,0.022219,0.031437,0.425,0.129904,high_options_trading_volume; options_contract_availability; options_contract_update; options_trading; options_trading_activity
52,453,9,4.736842,0.013922,0.103089,0.395364,0.332693,catastrophe_loss_estimate; data_security_concerns; insurance_claims_improvement; natural_disaster; natural_disaster_impact
50,1615,25,13.157895,0.006185,0.060882,0.87839,0.092826,adoption; award_or_recognition; award_recognition; client_adoption; conference_discussion
39,720,9,4.736842,0.003493,0.053097,0.1,0.069921,labor_cost_increase; price_drop; price_target; price_target_increase; volatility_increase
