cluster_id,fact_count,sample_count,percentage_of_samples,avg_attention_score,std_attention_score,avg_sentiment,std_sentiment,sample_event_types
16,91,18,9.473684,0.109833,0.270854,0.435165,0.352814,capital_increase_approval; capital_plan_announcement; capital_plan_approval; capital_raise_consideration; capital_return_plan
42,101,36,18.947368,0.105281,0.209984,-0.136634,0.525342,investment_and_partnership; partnership_acquisition; partnership_and_certifications; partnership_and_competition; partnership_and_expansion
24,99,25,13.157895,0.098614,0.214856,0.147475,0.326705,currency_headwinds; economic_commentary; economic_policy_impact; federal_reserve_announcement; federal_reserve_intervention
1,576,91,47.894737,0.096021,0.230641,0.338368,0.230797,comparable_analysis; comparative_analysis; comparison; competitive_benchmarking; competitive_comparison
46,64,18,9.473684,0.092519,0.236487,0.589062,0.354047,profit_margin_increase; profitability_outlook; reduced_profit_forecast; revenue_forecast; revenue_growth
51,676,87,45.789474,0.087654,0.181661,-0.28713,0.389314,competition; competition_analysis; competition_and_privacy_changes; competition_expansion; competition_performance
6,578,67,35.263158,0.077203,0.211877,0.393945,0.226714,business_update_and_dividend_growth; dividend_adjustment; dividend_analysis; dividend_announcement; dividend_announcement_and_share_repurchase
9,288,86,45.263158,0.074197,0.143695,-0.021007,0.767041,acquisitions_and_earnings_growth; earnings_analysis; earnings_and_demand_update; earnings_and_financials; earnings_and_rating_upgrade
58,33,12,6.315789,0.071956,0.186343,0.439394,0.369225,catastrophe_loss_report; customer_satisfaction_report; economic_data_release; industry_loss_report; market_share_report
2,1538,122,64.210526,0.068351,0.189516,0.58212,0.205987,blockchain_partnership; collaboration; industry_partnership; investment_partnership; partnership
59,1602,93,48.947368,0.065877,0.218709,-0.008146,0.311991,etf_analysis; etf_comparison; etf_composition; etf_description; etf_focus
40,302,39,20.526316,0.0567,0.18878,-0.239735,0.436206,asset_management_update; asset_under_management_update; assets_under_management_update; brokerage_update; brokerage_upgrade
15,522,71,37.368421,0.056401,0.158374,0.559962,0.205355,acquisition; acquisition_analysis; acquisition_and_dividend; acquisition_and_expansion; acquisition_and_partnership
32,857,102,53.684211,0.054615,0.170049,0.380863,0.520598,cyclical_stock_analysis; financial_analysis; former_penny_stocks; growth_stock_analysis; growth_stock_evaluation
17,1534,152,80.0,0.054383,0.146519,0.379361,0.391041,acquisition_and_earnings_announcement; earnings_and_sales_report; earnings_announcement; earnings_announcement_and_acquisition; earnings_announcement_and_analyst_upgrade
22,282,35,18.421053,0.052946,0.170111,0.498227,0.265839,ceo_appointment; executive_appointment; executive_background; executive_change; executive_commentary
37,414,54,28.421053,0.05087,0.177629,0.419807,0.299668,competitive_jab; congressional_hearing; crisis_management; criticism; election_impact
10,1768,87,45.789474,0.046225,0.181634,0.246324,0.38674,analyst_comment; analyst_commentary; analyst_coverage; analyst_coverage_initiation; analyst_downgrade
34,2547,124,65.263158,0.042162,0.15212,0.237574,0.4308,industrial_policy; industry_analysis; industry_challenges; industry_concerns; industry_context
53,4165,154,81.052632,0.038844,0.14949,0.52872,0.431169,cryptocurrency_market_fluctuation; cryptocurrency_market_movement; cryptocurrency_price_movement; market_analysis; market_commentary
54,89,5,2.631579,0.037558,0.156526,0.14382,0.227322,credit_agreement; credit_card_promotion; credit_card_switch; credit_quality_concerns; credit_rating_change
48,331,16,8.421053,0.031948,0.150677,0.438671,0.25501,initial_public_offering; ipo_announcement; ipo_funding; ipo_impact; ipo_investment
4,3353,103,54.210526,0.026121,0.126975,0.340382,0.479495,activist_investor; alternative_investment; cryptocurrency_investment; esg_investing; hedge_fund_activity
44,12,10,5.263158,0.020766,0.029547,0.425,0.129904,high_options_trading_volume; options_contract_availability; options_contract_update; options_trading; options_trading_activity
52,453,9,4.736842,0.014061,0.103472,0.395364,0.332693,catastrophe_loss_estimate; data_security_concerns; insurance_claims_improvement; natural_disaster; natural_disaster_impact
50,1616,25,13.157895,0.006266,0.060854,0.877537,0.096262,adoption; award_recognition; client_adoption; conference_discussion; conference_participation
39,722,11,5.789474,0.003647,0.053095,0.101662,0.076795,labor_cost_increase; price_drop; price_target; price_target_increase; price_target_raise
