cluster_id,fact_count,sample_count,percentage_of_samples,avg_attention_score,std_attention_score,avg_sentiment,std_sentiment,sample_event_types
20,33,26,13.684211,0.145885,0.12366,0.575758,0.258234,adoption_expansion; benefit_expansion; business_expansion; business_model_expansion; delivery_expansion
19,15,10,5.263158,0.145763,0.233304,0.666667,0.221108,business_recovery; economic_recovery; market_rebound; market_recovery; recovery_potential
23,68,42,22.105263,0.144622,0.188308,0.370588,0.404773,businessSuspension; business_delegation; business_model; business_model_description; business_model_innovation
39,12,10,5.263158,0.142472,0.259397,0.275,0.620652,labor_cost_increase; price_drop; price_movement; price_target; price_target_increase
12,6,6,3.157895,0.141437,0.088135,0.4,0.5,climate_risk_disclosure; green_bond_issuance; renewable_energy_initiative; renewable_energy_trend; sustainability_initiative
11,13,11,5.789474,0.141273,0.144131,0.492308,0.451428,auction; bond_offering; contract_ratification; contract_win; deal_cancellation
29,170,64,33.684211,0.138527,0.220972,0.730294,0.169454,brand_performance; brand_recognition; product_adoption; product_demand; product_description
30,8,5,2.631579,0.138479,0.102335,0.1,0.672681,covid_19_impact; health_crisis_impact; pandemic_growth; pandemic_impact; pandemic_recovery
3,20,12,6.315789,0.122615,0.120622,0.57,0.443959,demand_surge; holiday_sales; holiday_sales_report; holiday_season_sales; new_purchase
7,10,10,5.263158,0.120245,0.083163,0.4,0.354965,automation_adoption; digital_transformation; disruption_and_innovation; menu_innovation; technical_milestone
0,100,52,27.368421,0.117503,0.190922,0.777,0.115633,business_growth; growth_acceleration; growth_and_dividend; growth_and_value_opportunity; growth_at_reasonable_price
18,17,13,6.842105,0.11654,0.113036,0.476471,0.423611,big_data_focus; cloud_competition; cloud_computing_strategy; cryptocurrency_adoption; cryptocurrency_backing
27,39,8,4.210526,0.115765,0.243538,0.3,0.337411,index_composition; index_construction; index_inclusion; index_movement; market_index_movement
33,148,37,19.473684,0.11572,0.259378,0.521959,0.46616,added_position; added_positions; blue_chip_classification; breakout; cloud_transition
9,166,81,42.631579,0.113449,0.147838,0.591265,0.456016,acquisitions_and_earnings_growth; earnings_analysis; earnings_and_demand_update; earnings_and_financials; earnings_and_rating_upgrade
16,89,16,8.421053,0.113157,0.275968,0.425843,0.35491,capital_increase_approval; capital_plan_approval; capital_raise_consideration; capital_return_plan; cash_reserve
24,91,19,10.0,0.098312,0.220756,0.127473,0.283257,currency_headwinds; economic_commentary; federal_reserve_announcement; federal_reserve_intervention; federal_reserve_policy
42,97,32,16.842105,0.09629,0.192951,-0.15567,0.522083,investment_and_partnership; partnership_acquisition; partnership_and_certifications; partnership_and_competition; partnership_and_growth_prospects
47,101,37,19.473684,0.094408,0.172529,0.264356,0.329892,market_valuation; stock_valuation; undervaluation; undervaluation_analysis; undervaluation_opportunity
48,54,11,5.789474,0.088639,0.226466,-0.040741,0.325758,initial_public_offering; ipo_announcement; ipo_impact; ipo_market_trend; ipo_partnership
51,656,80,42.105263,0.08481,0.1791,-0.291311,0.392499,competition; competition_analysis; competition_and_privacy_changes; competition_performance; competition_update
1,616,79,41.578947,0.080423,0.214649,0.316234,0.229969,comparable_analysis; comparative_analysis; comparison; competitive_benchmarking; competitive_comparison
59,1230,83,43.684211,0.07875,0.237042,0.047317,0.33365,etf_analysis; etf_comparison; etf_composition; etf_description; etf_focus
2,1177,111,58.421053,0.078628,0.198419,0.659558,0.160169,blockchain_partnership; collaboration; industry_partnership; investment_partnership; partnership
6,499,62,32.631579,0.077394,0.205086,0.351904,0.200329,business_update_and_dividend_growth; dividend_adjustment; dividend_analysis; dividend_announcement; dividend_announcement_and_share_repurchase
58,30,10,5.263158,0.068527,0.190193,0.396667,0.360077,catastrophe_loss_report; economic_data_release; industry_loss_report; market_share_report; report_release
46,61,14,7.368421,0.059334,0.172191,0.631148,0.266453,profit_margin_increase; profitability_outlook; revenue_forecast; revenue_growth; revenue_growth_comparison
32,647,94,49.473684,0.057355,0.170435,0.632921,0.248795,avoidance_of_stocks; cyclical_stock_analysis; former_penny_stocks; growth_stock_evaluation; growth_stock_recommendation
15,505,64,33.684211,0.053168,0.154718,0.55505,0.198358,acquisition; acquisition_and_dividend; acquisition_and_partnership; acquisition_and_restructuring; acquisition_and_spinoff
40,296,33,17.368421,0.052692,0.185058,-0.255405,0.423911,asset_management_update; asset_under_management_update; assets_under_management_update; brokerage_update; brokerage_upgrade
17,1377,136,71.578947,0.051643,0.141527,0.347088,0.390285,acquisition_and_earnings_announcement; earnings_and_sales_report; earnings_announcement; earnings_announcement_and_acquisition; earnings_announcement_and_analyst_upgrade
37,407,48,25.263158,0.049983,0.178933,0.422113,0.295174,congressional_hearing; crisis_management; criticism; election_impact; government_investigation
22,274,30,15.789474,0.046211,0.16004,0.49854,0.26526,ceo_appointment; executive_appointment; executive_background; executive_change; executive_hire
10,1615,74,38.947368,0.04469,0.178549,0.28904,0.374477,analyst_comment; analyst_commentary; analyst_coverage; analyst_coverage_initiation; analyst_downgrade
34,2418,106,55.789474,0.037909,0.146183,0.215922,0.422671,industrial_policy; industry_analysis; industry_challenges; industry_context; industry_development
53,3992,133,70.0,0.035996,0.145338,0.553211,0.402286,cryptocurrency_market_fluctuation; cryptocurrency_market_movement; cryptocurrency_price_movement; market_analysis; market_commentary
52,161,9,4.736842,0.033086,0.153264,0.019876,0.316389,catastrophe_loss_estimate; data_security_concerns; health_concerns; insurance_claims_improvement; natural_disaster
54,85,3,1.578947,0.029405,0.155298,0.171765,0.14999,credit_agreement; credit_card_switch; credit_quality_concerns; credit_rating_update
4,3166,93,48.947368,0.025005,0.124685,0.329154,0.490231,activist_investor; alternative_investment; cryptocurrency_investment; esg_investing; hedge_fund_positioning
44,12,10,5.263158,0.022334,0.031688,0.425,0.129904,high_options_trading_volume; options_contract_availability; options_contract_update; options_trading; options_trading_activity
50,1545,22,11.578947,0.005243,0.053653,0.894175,0.055899,adoption; award_recognition; client_adoption; conference_discussion; conference_participation
35,1,1,0.526316,0.0,0.0,0.4,0.0,licensing_agreement
