cluster_id,fact_count,sample_count,percentage_of_samples,avg_attention_score,std_attention_score,avg_sentiment,std_sentiment,sample_event_types
18,17,13,6.842105,0.114525,0.108464,0.394118,0.484429,cloud_adoption; cloud_competition; cloud_computing_strategy; cloud_lag; cryptocurrency_adoption
16,92,19,10.0,0.113099,0.272044,0.432609,0.351738,capital_increase_approval; capital_plan_announcement; capital_plan_approval; capital_raise_consideration; capital_return_plan
47,105,37,19.473684,0.10947,0.180424,0.270476,0.332358,executive_expectations_and_valuation; market_valuation; stock_valuation; undervaluation; undervaluation_analysis
1,527,92,48.421053,0.105293,0.240204,0.348956,0.236903,comparable_analysis; comparative_analysis; comparison; competitive_benchmarking; competitive_comparison
24,94,21,11.052632,0.099538,0.219409,0.153191,0.30829,currency_headwinds; economic_commentary; economic_policy_impact; federal_reserve_announcement; federal_reserve_intervention
46,63,17,8.947368,0.092081,0.237308,0.612698,0.323911,profit_margin_increase; profitability_outlook; reduced_profit_forecast; revenue_forecast; revenue_growth
42,120,36,18.947368,0.088721,0.197242,-0.033333,0.538259,investment_and_partnership; partnership_acquisition; partnership_and_certifications; partnership_and_competition; partnership_and_expansion
51,684,87,45.789474,0.087055,0.179756,-0.277924,0.396838,competition; competition_analysis; competition_and_privacy_changes; competition_intensification; competition_performance
23,120,45,23.684211,0.08355,0.156222,0.034167,0.542601,businessSuspension; business_delegation; business_failure; business_model; business_model_analysis
6,552,67,35.263158,0.08043,0.215785,0.381159,0.22954,business_update_and_dividend_growth; dividend_adjustment; dividend_analysis; dividend_announcement; dividend_announcement_and_share_repurchase
9,291,87,45.789474,0.073834,0.142639,-0.023368,0.76563,acquisitions_and_earnings_growth; earnings_analysis; earnings_and_demand_update; earnings_and_financials; earnings_and_rating_upgrade
59,1604,93,48.947368,0.06648,0.219219,-0.007138,0.312939,etf_analysis; etf_comparison; etf_composition; etf_description; etf_focus
2,1595,124,65.263158,0.065956,0.186322,0.590031,0.206313,blockchain_partnership; collaboration; industry_partnership; investment_partnership; partnership
40,301,39,20.526316,0.057147,0.189844,-0.243522,0.432023,asset_management_update; asset_under_management_update; assets_under_management_update; brokerage_update; brokerage_upgrade
15,524,71,37.368421,0.056767,0.158767,0.561832,0.199506,acquisition; acquisition_analysis; acquisition_and_dividend; acquisition_and_expansion; acquisition_and_partnership
17,1433,155,81.578947,0.056547,0.151255,0.375045,0.395685,acquisition_and_earnings_announcement; earnings_and_sales_report; earnings_announcement; earnings_announcement_and_acquisition; earnings_announcement_and_analyst_upgrade
32,870,105,55.263158,0.055294,0.169054,0.387586,0.519865,cyclical_stock_analysis; financial_analysis; former_penny_stocks; growth_stock_analysis; growth_stock_evaluation
22,281,33,17.368421,0.052675,0.169524,0.492883,0.275098,ceo_appointment; executive_appointment; executive_background; executive_change; executive_commentary
37,414,52,27.368421,0.050648,0.176819,0.422222,0.301828,competitive_jab; congressional_hearing; crisis_management; criticism; election_aftermath
10,1793,85,44.736842,0.045351,0.180342,0.25382,0.389256,analyst_comment; analyst_commentary; analyst_coverage; analyst_coverage_initiation; analyst_downgrade
58,53,12,6.315789,0.044432,0.150462,0.575472,0.339759,catastrophe_loss_report; customer_satisfaction_report; economic_data_release; industry_loss_report; market_share_report
34,2547,123,64.736842,0.04225,0.152261,0.23671,0.430592,industrial_policy; industry_analysis; industry_challenges; industry_concerns; industry_context
53,4171,153,80.526316,0.03893,0.149349,0.527648,0.431814,cryptocurrency_market_fluctuation; cryptocurrency_market_movement; cryptocurrency_price_movement; market_analysis; market_commentary
54,89,5,2.631579,0.03735,0.156235,0.14382,0.227322,credit_agreement; credit_card_promotion; credit_card_switch; credit_quality_concerns; credit_rating_change
48,332,17,8.947368,0.031925,0.150237,0.438855,0.254648,initial_public_offering; ipo_announcement; ipo_funding; ipo_impact; ipo_investment
4,3352,103,54.210526,0.026062,0.127029,0.340453,0.479424,activist_investor; alternative_investment; competitive_investment; cryptocurrency_investment; esg_investing
44,12,10,5.263158,0.022505,0.031982,0.425,0.129904,high_options_trading_volume; options_contract_availability; options_contract_update; options_trading; options_trading_activity
52,453,9,4.736842,0.014037,0.103448,0.395364,0.332693,catastrophe_loss_estimate; data_security_concerns; insurance_claims_improvement; natural_disaster; natural_disaster_impact
50,1615,25,13.157895,0.0062,0.060916,0.877523,0.096291,adoption; award_recognition; conference_discussion; conference_participation; customer_win
39,723,11,5.789474,0.003713,0.053093,0.102628,0.081012,labor_cost_increase; price_drop; price_movement; price_target; price_target_increase
