cluster_id,fact_count,sample_count,percentage_of_samples,avg_attention_score,std_attention_score,avg_sentiment,std_sentiment,sample_event_types
33,152,42,22.105263,0.113717,0.256569,0.526645,0.461153,added_position; added_positions; blue_chip_classification; breakout; cloud_transition
30,12,7,3.684211,0.113306,0.07891,0.333333,0.642045,covid_19_impact; health_crisis_impact; pandemic_growth; pandemic_impact; pandemic_recovery
47,106,39,20.526316,0.108549,0.180809,0.269811,0.327705,executive_expectations_and_valuation; market_valuation; stock_valuation; undervaluation; undervaluation_analysis
42,100,35,18.421053,0.104574,0.210028,-0.146,0.519504,investment_and_partnership; partnership_acquisition; partnership_and_certifications; partnership_and_competition; partnership_and_growth_prospects
24,97,24,12.631579,0.099018,0.215595,0.142268,0.319418,currency_headwinds; economic_commentary; economic_policy_impact; federal_reserve_announcement; federal_reserve_intervention
1,571,89,46.842105,0.095872,0.231822,0.335902,0.232831,comparable_analysis; comparative_analysis; comparison; competitive_benchmarking; competitive_comparison
46,66,19,10.0,0.091567,0.234032,0.595455,0.350511,profit_margin_increase; profitability_outlook; record_revenue_increase; reduced_profit_forecast; revenue_forecast
51,679,87,45.789474,0.086255,0.179841,-0.282032,0.394739,competition; competition_analysis; competition_and_privacy_changes; competition_expansion; competition_intensification
6,558,68,35.789474,0.079415,0.215189,0.391398,0.226073,business_update_and_dividend_growth; dividend_adjustment; dividend_analysis; dividend_announcement; dividend_announcement_and_share_repurchase
9,293,87,45.789474,0.073958,0.142905,-0.010068,0.767009,acquisitions_and_earnings_growth; earnings_analysis; earnings_and_demand_update; earnings_and_financials; earnings_and_rating_upgrade
58,32,12,6.315789,0.066865,0.185833,0.428125,0.369319,catastrophe_loss_report; customer_satisfaction_report; economic_data_release; industry_loss_report; portfolio_disclosure
59,1605,93,48.947368,0.066419,0.21924,-0.006262,0.313616,etf_analysis; etf_comparison; etf_composition; etf_description; etf_focus
2,1616,123,64.736842,0.065453,0.185449,0.578837,0.201903,blockchain_partnership; collaboration; industry_partnership; investment_partnership; partnership
40,304,39,20.526316,0.057861,0.18782,-0.244408,0.429161,asset_management_update; asset_under_management_update; assets_under_management_update; brokerage_update; brokerage_upgrade
15,518,70,36.842105,0.056369,0.159692,0.56139,0.187175,acquisition; acquisition_and_dividend; acquisition_and_expansion; acquisition_and_partnership; acquisition_and_restructuring
17,1409,151,79.473684,0.055562,0.151481,0.36753,0.394459,acquisition_and_earnings_announcement; earnings_and_sales_report; earnings_announcement; earnings_announcement_and_acquisition; earnings_announcement_and_deal_uncertainty
32,875,107,56.315789,0.054916,0.168488,0.3864,0.520251,avoidance_of_stocks; cyclical_stock_analysis; financial_analysis; former_penny_stocks; growth_stock_analysis
22,280,33,17.368421,0.051692,0.169522,0.495,0.275506,ceo_appointment; executive_appointment; executive_background; executive_change; executive_commentary
37,418,56,29.473684,0.0508,0.176028,0.4189,0.302939,competitive_jab; confidence_vote; congressional_hearing; crisis_management; criticism
10,1764,84,44.210526,0.045928,0.18155,0.246032,0.386802,analyst_comment; analyst_commentary; analyst_coverage; analyst_coverage_initiation; analyst_downgrade
34,2543,123,64.736842,0.041857,0.151815,0.236453,0.430562,industrial_policy; industry_analysis; industry_challenges; industry_concerns; industry_context
53,4190,154,81.052632,0.038661,0.149022,0.529289,0.43137,cryptocurrency_market_fluctuation; cryptocurrency_market_movement; cryptocurrency_price_movement; market_analysis; market_commentary
54,89,5,2.631579,0.038321,0.157452,0.14382,0.227322,credit_agreement; credit_card_promotion; credit_card_switch; credit_quality_concerns; credit_rating_change
48,333,17,8.947368,0.032125,0.150381,0.438138,0.254601,initial_public_offering; ipo_announcement; ipo_funding; ipo_impact; ipo_investment
4,3352,100,52.631579,0.026115,0.127058,0.339961,0.479516,activist_investor; alternative_investment; cryptocurrency_investment; esg_investing; hedge_fund_activity
44,13,11,5.789474,0.025011,0.031679,0.430769,0.126398,high_options_trading_volume; options_contract_availability; options_contract_update; options_trading; options_trading_activity
35,22,2,1.052632,0.023407,0.107265,0.590909,0.04166,licensing_agreement
52,454,10,5.263158,0.014499,0.103944,0.392731,0.337019,catastrophe_loss_estimate; data_security_concerns; infrastructure_disruption; insurance_claims_improvement; natural_disaster
50,1614,25,13.157895,0.006208,0.061002,0.877943,0.094832,adoption; award_recognition; conference_discussion; conference_participation; customer_win
39,721,9,4.736842,0.003563,0.053082,0.101248,0.076766,labor_cost_increase; price_drop; price_movement; price_target; price_target_increase
