cluster_id,fact_count,sample_count,percentage_of_samples,avg_attention_score,std_attention_score,avg_sentiment,std_sentiment,sample_event_types
32,875,107,56.315789,0.055102,0.168494,0.389486,0.518683,cyclical_stock_analysis; financial_analysis; former_penny_stocks; growth_stock_analysis; growth_stock_evaluation
22,281,34,17.894737,0.052496,0.17031,0.499288,0.266784,ceo_appointment; executive_appointment; executive_background; executive_change; executive_commentary
37,412,52,27.368421,0.051028,0.178171,0.422573,0.296992,congressional_hearing; crisis_management; criticism; election_aftermath; election_impact
10,1768,87,45.789474,0.046271,0.181828,0.246041,0.386445,analyst_comment; analyst_commentary; analyst_coverage; analyst_downgrade; analyst_estimate
34,2546,124,65.263158,0.04215,0.152099,0.236764,0.429929,industrial_policy; industry_analysis; industry_challenges; industry_concerns; industry_context
53,4175,154,81.052632,0.039125,0.149586,0.527394,0.431977,cryptocurrency_market_fluctuation; cryptocurrency_market_movement; cryptocurrency_price_movement; market_analysis; market_commentary
58,59,11,5.789474,0.038268,0.14178,0.459322,0.271916,catastrophe_loss_report; economic_data_release; industry_loss_report; market_share_report; report_release
54,89,5,2.631579,0.037602,0.156567,0.14382,0.227322,credit_agreement; credit_card_promotion; credit_card_switch; credit_quality_concerns; credit_rating_change
48,331,17,8.947368,0.031979,0.150931,0.439275,0.255392,initial_public_offering; ipo_announcement; ipo_arrangement; ipo_funding; ipo_impact
4,3385,101,53.157895,0.026018,0.126568,0.343456,0.478381,activist_investor; alternative_investment; competitive_investment; cryptocurrency_investment; esg_investing
44,13,11,5.789474,0.025677,0.03248,0.430769,0.126398,high_options_trading_volume; options_contract_availability; options_contract_update; options_trading; options_trading_activity
52,453,9,4.736842,0.01388,0.102914,0.395364,0.332693,catastrophe_loss_estimate; data_security_concerns; insurance_claims_improvement; natural_disaster; natural_disaster_impact
50,1617,26,13.684211,0.006361,0.061354,0.878293,0.092809,adoption; award_or_recognition; award_recognition; client_adoption; conference_discussion
39,724,12,6.315789,0.003804,0.053111,0.103591,0.084998,labor_cost_increase; price_drop; price_movement; price_target; price_target_increase
