cluster_id,fact_count,sample_count,percentage_of_samples,avg_attention_score,std_attention_score,avg_sentiment,std_sentiment,sample_event_types
16,91,18,9.473684,0.109057,0.270185,0.435165,0.352814,capital_increase_approval; capital_plan_announcement; capital_plan_approval; capital_raise_consideration; cash_reserve
1,548,90,47.368421,0.100875,0.236851,0.344617,0.236039,comparable_analysis; comparative_analysis; comparison; competitive_benchmarking; competitive_comparison
24,96,22,11.578947,0.098243,0.215002,0.125,0.327872,currency_headwinds; economic_commentary; federal_reserve_announcement; federal_reserve_intervention; federal_reserve_policy
46,68,21,11.052632,0.090907,0.229174,0.625,0.31733,profit_margin_increase; profitability_outlook; record_revenue_increase; reduced_profit_forecast; revenue_estimate
42,118,35,18.421053,0.088569,0.19723,-0.037288,0.534694,investment_and_partnership; partnership_acquisition; partnership_and_certifications; partnership_and_competition; partnership_and_growth_prospects
51,684,88,46.315789,0.087253,0.179554,-0.280409,0.394178,competition; competition_analysis; competition_and_privacy_changes; competition_expansion; competition_intensification
6,577,67,35.263158,0.076816,0.211843,0.383882,0.223413,business_update_and_dividend_growth; dividend_adjustment; dividend_announcement; dividend_announcement_and_share_repurchase; dividend_comparison
9,300,90,47.368421,0.073929,0.140545,0.007167,0.768542,earnings_analysis; earnings_and_demand_update; earnings_and_financials; earnings_and_rating_upgrade; earnings_beat
58,34,13,6.842105,0.068455,0.178395,0.441176,0.363899,catastrophe_loss_report; customer_satisfaction_report; economic_data_release; industry_loss_report; market_share_report
59,1603,94,49.473684,0.065902,0.218988,-0.00708,0.312908,etf_analysis; etf_comparison; etf_composition; etf_description; etf_focus
2,1596,121,63.684211,0.065822,0.185603,0.580639,0.203527,blockchain_partnership; collaboration; industry_partnership; investment_partnership; partnership
15,525,72,37.894737,0.056768,0.15833,0.564,0.196782,acquisition; acquisition_and_dividend; acquisition_and_partnership; acquisition_and_restructuring; acquisition_announcement
40,303,39,20.526316,0.05661,0.18714,-0.246205,0.427492,asset_management_update; asset_under_management_update; assets_under_management_update; brokerage_update; brokerage_upgrade
17,1391,147,77.368421,0.055502,0.152429,0.365521,0.394625,acquisition_and_earnings_announcement; earnings_and_sales_report; earnings_announcement; earnings_announcement_and_acquisition; earnings_announcement_and_deal_uncertainty
32,872,106,55.789474,0.054657,0.168403,0.385894,0.521154,avoidance_of_stocks; cyclical_stock_analysis; financial_analysis; former_penny_stocks; growth_stock_analysis
22,280,33,17.368421,0.051693,0.169405,0.495,0.275506,ceo_appointment; executive_appointment; executive_background; executive_change; executive_commentary
37,413,52,27.368421,0.05107,0.177849,0.417918,0.30344,competitive_jab; congressional_hearing; crisis_management; criticism; election_impact
10,1778,92,48.421053,0.046504,0.181618,0.250225,0.388216,analyst_comment; analyst_commentary; analyst_coverage; analyst_coverage_initiation; analyst_downgrade
34,2538,121,63.684211,0.042018,0.152487,0.235697,0.430911,industry_analysis; industry_challenges; industry_concerns; industry_context; industry_development
53,4180,155,81.578947,0.038951,0.149599,0.529179,0.431218,cryptocurrency_market_fluctuation; cryptocurrency_market_movement; cryptocurrency_price_movement; market_analysis; market_commentary
54,89,5,2.631579,0.037682,0.156778,0.14382,0.227322,credit_agreement; credit_card_promotion; credit_card_switch; credit_quality_concerns; credit_rating_change
48,331,16,8.421053,0.031756,0.15069,0.439275,0.255392,initial_public_offering; ipo_announcement; ipo_arrangement; ipo_funding; ipo_impact
44,13,11,5.789474,0.026356,0.033388,0.430769,0.126398,high_options_trading_volume; options_contract_availability; options_contract_update; options_trading; options_trading_activity
4,3401,102,53.684211,0.026062,0.126484,0.338151,0.476205,activist_investor; alternative_investment; competitive_investment; cryptocurrency_investment; esg_investing
52,456,12,6.315789,0.014418,0.102815,0.390789,0.339509,catastrophe_loss_estimate; data_security_concerns; health_and_safety_measures; health_concerns; infrastructure_disruption
50,1613,25,13.157895,0.006103,0.060856,0.878425,0.092861,adoption; award_or_recognition; award_recognition; conference_discussion; conference_participation
39,722,11,5.789474,0.003654,0.053109,0.101939,0.078924,labor_cost_increase; price_drop; price_target; price_target_increase; price_target_raise
