cluster_id,fact_count,sample_count,percentage_of_samples,avg_attention_score,std_attention_score,avg_sentiment,std_sentiment,sample_event_types
32,650,91,47.894737,0.058127,0.170757,0.634,0.246385,cyclical_stock_analysis; former_penny_stocks; growth_stock_evaluation; growth_stock_recommendation; investor_sentiment
37,283,47,24.736842,0.055273,0.178078,0.298233,0.243133,congressional_hearing; crisis_management; criticism; election_impact; historical_context
15,516,65,34.210526,0.054618,0.157509,0.560271,0.200656,acquisition; acquisition_and_dividend; acquisition_and_partnership; acquisition_and_restructuring; acquisition_announcement
40,296,34,17.894737,0.051617,0.184196,-0.256757,0.421814,asset_management_update; asset_under_management_update; assets_under_management_update; brokerage_update; brokerage_upgrade
17,1339,130,68.421053,0.050309,0.143175,0.365228,0.398629,acquisition_and_earnings_announcement; earnings_and_sales_report; earnings_announcement; earnings_announcement_and_acquisition; earnings_announcement_and_deal_uncertainty
22,274,27,14.210526,0.041991,0.149229,0.50292,0.265385,ceo_appointment; executive_appointment; executive_change; executive_commentary; executive_hire
10,1477,69,36.315789,0.040459,0.170481,0.294719,0.386764,analyst_comment; analyst_commentary; analyst_coverage; analyst_downgrade; analyst_estimate
34,2408,102,53.684211,0.036356,0.143115,0.215843,0.422945,industrial_policy; industry_analysis; industry_challenges; industry_context; industry_development
4,2107,90,47.368421,0.034963,0.146535,0.081063,0.42955,activist_investor; alternative_investment; competitive_investment; cryptocurrency_investment; esg_investing
53,4047,130,68.421053,0.034273,0.142436,0.5536,0.397957,cryptocurrency_market_fluctuation; cryptocurrency_market_movement; cryptocurrency_price_movement; market_analysis; market_commentary
52,160,8,4.210526,0.031778,0.150915,0.02375,0.313546,catastrophe_loss_estimate; data_security_concerns; insurance_claims_improvement; natural_disaster; natural_disaster_impact
54,85,3,1.578947,0.029462,0.15523,0.171765,0.14999,credit_agreement; credit_card_switch; credit_quality_concerns; credit_rating_update
44,12,10,5.263158,0.021457,0.030358,0.425,0.129904,high_options_trading_volume; options_contract_availability; options_contract_update; options_trading; options_trading_activity
50,1543,21,11.052632,0.005162,0.053951,0.895075,0.049118,adoption; award_recognition; conference_discussion; conference_participation; customer_win
35,1,1,0.526316,0.0,0.0,0.4,0.0,licensing_agreement
