cluster_id,fact_count,sample_count,percentage_of_samples,avg_attention_score,std_attention_score,avg_sentiment,std_sentiment,sample_event_types
12,1,1,0.526316,0.204808,0.0,0.8,0.0,sustainability_efforts
24,1,1,0.526316,0.200161,0.0,0.8,0.0,inflation_slowdown
0,5,4,2.105263,0.179922,0.129188,0.58,0.541849,growth_challenges; growth_outlook; industry_growth; market_growth
15,10,7,3.684211,0.176054,0.165659,0.51,0.367287,acquisition; acquisition_announcement; acquisition_approval; portfolio_acquisition; potential_acquisitions
53,137,25,13.157895,0.170788,0.250096,-0.169343,0.68653,market_analysis; market_commentary; market_context; market_entry; market_fluctuation
17,65,19,10.0,0.16974,0.250974,0.421538,0.328864,earnings_and_sales_report; earnings_announcement; earnings_report; upcoming_earnings
34,132,22,11.578947,0.140097,0.241947,0.612121,0.396964,industry_challenges; industry_concerns; industry_development; industry_group_performance; industry_outlook
49,3,3,1.578947,0.117494,0.087634,-0.6,0.141421,brexit_impact; export_restrictions; trade_restrictions
55,75,14,7.368421,0.104272,0.21789,0.097333,0.332254,regulatory_action; regulatory_approval; regulatory_challenge; regulatory_change; regulatory_comparison
5,2,2,1.052632,0.10171,0.000107,0.2,0.0,supply_chain_issue
31,4,3,1.578947,0.099618,0.0371,0.275,0.576086,insider_buying; pre_market_trading; sell_signal; unusual_trading_volume
33,6,6,3.157895,0.094549,0.054814,0.683333,0.121335,divergence_phenomenon; sector_rotation; stress_test_results; technical_breakout; technical_indicators
14,5,3,1.578947,0.086973,0.029204,0.56,0.205913,merger; merger_approval; merger_completion; potential_buyout; takeover_proposal
38,41,8,4.210526,0.085393,0.203232,0.426829,0.233765,economic_forecast; economic_outlook; investment_outlook; market_outlook
23,4,4,2.105263,0.077085,0.020206,0.425,0.711952,business_failure; business_update; market_opportunity
21,1,1,0.526316,0.072186,0.0,0.9,0.0,operations_resumption
57,3,1,0.526316,0.071543,0.000281,0.833333,0.04714,business_restart; business_restart_plan; business_resumption
30,4,2,1.052632,0.071256,0.014839,0.8,0.070711,vaccine_development; vaccine_speculation; vaccine_trial_results
19,3,3,1.578947,0.07019,0.004338,0.8,0.0,recovery; recovery_progress; stock_recovery
10,319,19,10.0,0.069353,0.219181,0.045768,0.303438,analyst_comment; analyst_commentary; analyst_downgrade; analyst_expectation; analyst_expectations
58,1,1,0.526316,0.06734,0.0,0.9,0.0,sales_report
6,173,8,4.210526,0.050512,0.194581,0.379769,0.278302,dividend_announcement; dividend_growth; dividend_hike; dividend_increase; dividend_update
32,224,16,8.421053,0.046113,0.162981,-0.331696,0.433759,financial_analysis; growth_stock_analysis; stock_exit; stock_opportunity; stock_performance
37,135,8,4.210526,0.04236,0.173292,0.691111,0.199431,congressional_hearing; election_impact; election_influence; government_investigation; other
2,381,13,6.842105,0.039656,0.161931,0.33937,0.11738,partnership
59,456,16,8.421053,0.02852,0.144967,-0.223575,0.183048,etf_analysis; etf_comparison; etf_holdings; etf_holdings_analysis; etf_inclusion
9,136,12,6.315789,0.02759,0.116726,-0.686765,0.403443,earnings_disappointment; earnings_estimate_revisions; earnings_expectation; earnings_forecast; earnings_growth
50,71,4,2.105263,0.027336,0.144243,0.515493,0.076265,award_recognition; conference_participation; diversity_initiative; social_responsibility_recognition
48,279,6,3.157895,0.021243,0.12791,0.532616,0.059664,ipo_announcement; ipo_arrangement; ipo_funding; ipo_investment; ipo_preparation
4,1303,13,6.842105,0.011792,0.082264,0.756408,0.115106,institutional_investment; investment; investment_advice; investment_analysis; investment_and_outlook
52,293,1,0.526316,0.003959,0.059032,0.598294,0.02916,security_flaw_opportunity; security_patch
39,713,3,1.578947,0.002898,0.052942,0.100701,0.018712,price_target; target_price_increase
