cluster_id,fact_count,sample_count,percentage_of_samples,avg_attention_score,std_attention_score,avg_sentiment,std_sentiment,sample_event_types
47,105,38,20.0,0.109989,0.181621,0.268571,0.329304,executive_expectations_and_valuation; market_valuation; stock_valuation; undervaluation; undervaluation_analysis
1,527,93,48.947368,0.105071,0.239996,0.34981,0.240157,comparable_analysis; comparative_analysis; comparison; competitive_benchmarking; competitive_comparison
42,99,34,17.894737,0.103726,0.21063,-0.152525,0.518027,investment_and_partnership; partnership_acquisition; partnership_and_certifications; partnership_and_competition; partnership_and_expansion
24,102,25,13.157895,0.097632,0.210688,0.140196,0.348177,currency_headwinds; economic_commentary; economic_policy_impact; federal_reserve_announcement; federal_reserve_intervention
46,64,18,9.473684,0.092383,0.236854,0.589062,0.354047,profit_margin_increase; profitability_outlook; reduced_profit_forecast; revenue_forecast; revenue_growth
51,686,87,45.789474,0.086657,0.179138,-0.281924,0.394673,competition; competition_analysis; competition_and_privacy_changes; competition_expansion; competition_intensification
23,118,45,23.684211,0.085059,0.15875,0.020339,0.536397,businessSuspension; business_delegation; business_failure; business_model; business_model_description
6,557,69,36.315789,0.080914,0.215392,0.382944,0.23457,business_update_and_dividend_growth; dividend_adjustment; dividend_analysis; dividend_announcement; dividend_announcement_and_share_repurchase
9,286,85,44.736842,0.074003,0.144029,-0.025,0.768624,acquisitions_and_earnings_growth; earnings_analysis; earnings_and_demand_update; earnings_and_financials; earnings_and_rating_upgrade
58,31,11,5.789474,0.071014,0.190716,0.403226,0.358747,catastrophe_loss_report; economic_data_release; industry_loss_report; market_share_report; portfolio_disclosure
2,1564,123,64.736842,0.067211,0.187442,0.582289,0.204676,blockchain_partnership; collaboration; industry_partnership; investment_banking_partnership; investment_partnership
59,1601,93,48.947368,0.06584,0.218921,-0.008463,0.31169,etf_analysis; etf_comparison; etf_composition; etf_description; etf_focus
40,308,42,22.105263,0.057497,0.186066,-0.230844,0.441577,asset_management_update; asset_under_management_update; assets_under_management_update; brokerage_update; brokerage_upgrade
15,514,67,35.263158,0.056108,0.159648,0.557393,0.204981,acquisition; acquisition_and_dividend; acquisition_and_expansion; acquisition_and_partnership; acquisition_and_restructuring
32,870,104,54.736842,0.055249,0.169111,0.385287,0.519827,cyclical_stock_analysis; financial_analysis; former_penny_stocks; growth_stock_analysis; growth_stock_evaluation
22,282,35,18.421053,0.053137,0.169791,0.492908,0.27461,ceo_appointment; executive_appointment; executive_background; executive_change; executive_commentary
17,1486,149,78.421053,0.05306,0.148255,0.37103,0.394021,acquisition_and_earnings_announcement; earnings_and_sales_report; earnings_announcement; earnings_announcement_and_acquisition; earnings_announcement_and_deal_uncertainty
37,412,52,27.368421,0.051449,0.179102,0.420631,0.300059,competitive_jab; congressional_hearing; crisis_management; criticism; election_impact
10,1800,89,46.842105,0.04567,0.18026,0.255778,0.389815,analyst_comment; analyst_commentary; analyst_coverage; analyst_coverage_initiation; analyst_downgrade
34,2552,124,65.263158,0.042184,0.151736,0.236853,0.430961,industrial_policy; industry_analysis; industry_challenges; industry_concerns; industry_context
53,4171,155,81.578947,0.038997,0.149474,0.528451,0.431403,cryptocurrency_market_fluctuation; cryptocurrency_market_movement; cryptocurrency_price_movement; market_analysis; market_commentary
54,89,5,2.631579,0.038159,0.157144,0.14382,0.227322,credit_agreement; credit_card_promotion; credit_card_switch; credit_quality_concerns; credit_rating_change
48,329,16,8.421053,0.031378,0.150835,0.438298,0.255739,initial_public_offering; ipo_announcement; ipo_funding; ipo_impact; ipo_investment
4,3349,99,52.105263,0.026213,0.127194,0.339654,0.479408,activist_investor; alternative_investment; competitive_investment; cryptocurrency_investment; esg_investing
44,13,11,5.789474,0.025577,0.032421,0.430769,0.126398,high_options_trading_volume; options_contract_availability; options_contract_update; options_trading; options_trading_activity
52,455,11,5.789474,0.014927,0.105316,0.390549,0.339843,catastrophe_loss_estimate; data_security_concerns; health_concerns; infrastructure_disruption; insurance_claims_improvement
50,1614,25,13.157895,0.00619,0.06104,0.878005,0.094355,adoption; award_or_recognition; award_recognition; conference_discussion; conference_participation
39,724,12,6.315789,0.003803,0.053107,0.103591,0.084998,labor_cost_increase; price_drop; price_movement; price_target; price_target_increase
