cluster_id,fact_count,sample_count,percentage_of_samples,avg_attention_score,std_attention_score,avg_sentiment,std_sentiment,sample_event_types
20,34,31,16.315789,0.167897,0.142806,0.567647,0.251724,adoption_expansion; benefit_expansion; business_expansion; delivery_expansion; expansion
28,40,24,12.631579,0.166191,0.287413,0.5875,0.334057,analyst_rating; guru_rating; investment_rating; neutral_rating; rating_action
19,19,14,7.368421,0.155209,0.227814,0.678947,0.206675,business_recovery; economic_recovery; market_rebound; market_recovery; recovery
29,187,71,37.368421,0.152998,0.226621,0.72139,0.173196,brand_performance; brand_recognition; counterfeit_product_removal; product_adoption; product_demand
7,14,14,7.368421,0.149592,0.111585,0.507143,0.347366,automation_adoption; digital_innovation; digital_transformation; disruption_and_innovation; menu_innovation
12,8,7,3.684211,0.138258,0.087656,0.5,0.466369,climate_risk_disclosure; green_bond_issuance; renewable_energy_commitment; renewable_energy_initiative; renewable_energy_trend
23,76,48,25.263158,0.135676,0.176883,0.389474,0.422268,businessSuspension; business_delegation; business_failure; business_model; business_model_description
11,12,10,5.263158,0.13284,0.143674,0.533333,0.46428,auction; bond_offering; contract_award; contract_ratification; contract_win
3,24,15,7.894737,0.12918,0.120023,0.583333,0.410961,demand_surge; holiday_sales; holiday_sales_report; holiday_season_sales; new_purchase
18,14,11,5.789474,0.129062,0.131125,0.428571,0.447898,cloud_competition; cloud_computing_strategy; cryptocurrency_adoption; custom_chip_development; customer_migration
33,154,42,22.105263,0.116014,0.25627,0.539286,0.452517,added_position; added_positions; blue_chip_classification; breakout; cloud_transition
27,39,8,4.210526,0.115897,0.244107,0.3,0.337411,index_composition; index_construction; index_inclusion; index_movement; market_index_movement
30,14,8,4.210526,0.113703,0.091623,0.392857,0.612331,covid_19_impact; health_crisis_impact; pandemic_growth; pandemic_impact; pandemic_recovery
0,107,60,31.578947,0.113629,0.185683,0.770093,0.163613,business_growth; company_growth; growth_acceleration; growth_and_dividend; growth_and_value_opportunity
16,90,17,8.947368,0.109999,0.271714,0.433333,0.354338,capital_increase_approval; capital_plan_approval; capital_raise_consideration; cash_reserve; construction_spending_increase
47,114,45,23.684211,0.108089,0.175114,0.29386,0.341124,executive_expectations_and_valuation; market_valuation; stock_valuation; undervaluation; undervaluation_analysis
42,100,35,18.421053,0.103233,0.210306,-0.146,0.519504,investment_and_partnership; partnership_acquisition; partnership_and_certifications; partnership_and_competition; partnership_and_expansion
24,97,23,12.105263,0.097438,0.214159,0.135052,0.337987,currency_headwinds; economic_commentary; economic_policy_impact; federal_reserve_announcement; federal_reserve_intervention
1,576,93,48.947368,0.096175,0.231015,0.336806,0.23296,comparable_analysis; comparative_analysis; comparison; competitive_benchmarking; competitive_comparison
46,67,20,10.526316,0.090436,0.230542,0.604478,0.350451,profit_margin_increase; profitability_outlook; record_revenue_increase; reduced_profit_forecast; revenue_forecast
51,681,89,46.842105,0.087273,0.180453,-0.275918,0.399421,competition; competition_analysis; competition_and_privacy_changes; competition_expansion; competition_intensification
6,577,69,36.315789,0.07707,0.212103,0.396534,0.224315,business_update_and_dividend_growth; dividend_adjustment; dividend_analysis; dividend_announcement; dividend_announcement_and_share_repurchase
9,284,87,45.789474,0.07364,0.144195,-0.030986,0.767765,earnings_analysis; earnings_and_demand_update; earnings_and_financials; earnings_and_rating_upgrade; earnings_beat
58,32,11,5.789474,0.066589,0.184769,0.425,0.365718,catastrophe_loss_report; economic_data_release; industry_loss_report; portfolio_disclosure; report_release
59,1606,94,49.473684,0.066254,0.219196,-0.006258,0.313756,etf_analysis; etf_comparison; etf_composition; etf_description; etf_focus
2,1615,124,65.263158,0.065089,0.185018,0.579071,0.202205,blockchain_partnership; collaboration; industry_partnership; investment_partnership; partnership
40,301,39,20.526316,0.057411,0.189267,-0.25515,0.416697,asset_management_update; asset_under_management_update; assets_under_management_update; brokerage_update; brokerage_upgrade
15,529,73,38.421053,0.056923,0.158201,0.561059,0.204569,acquisition; acquisition_and_dividend; acquisition_and_expansion; acquisition_and_partnership; acquisition_and_restructuring
17,1397,151,79.473684,0.055479,0.152093,0.367037,0.394608,acquisition_and_earnings_announcement; earnings_and_sales_report; earnings_announcement; earnings_announcement_and_acquisition; earnings_announcement_and_deal_uncertainty
32,874,103,54.210526,0.055325,0.168612,0.3873,0.519449,cyclical_stock_analysis; financial_analysis; former_penny_stocks; growth_stock_analysis; growth_stock_evaluation
37,416,52,27.368421,0.051885,0.178209,0.421875,0.299723,congressional_hearing; crisis_management; criticism; election_aftermath; election_impact
22,278,33,17.368421,0.051636,0.170451,0.498201,0.266398,ceo_appointment; executive_appointment; executive_background; executive_change; executive_commentary
10,1762,84,44.210526,0.045883,0.181695,0.24563,0.386823,analyst_comment; analyst_commentary; analyst_coverage; analyst_coverage_initiation; analyst_downgrade
34,2547,125,65.789474,0.042051,0.151851,0.23726,0.430508,industrial_policy; industry_analysis; industry_challenges; industry_concerns; industry_context
53,4172,153,80.526316,0.039164,0.149692,0.529362,0.429809,cryptocurrency_market_fluctuation; cryptocurrency_market_movement; cryptocurrency_price_movement; market_analysis; market_commentary
54,89,5,2.631579,0.037517,0.156551,0.14382,0.227322,credit_agreement; credit_card_promotion; credit_card_switch; credit_quality_concerns; credit_rating_change
48,330,17,8.947368,0.031764,0.15091,0.438485,0.255374,initial_public_offering; ipo_announcement; ipo_funding; ipo_impact; ipo_investment
4,3348,100,52.631579,0.02616,0.127233,0.33977,0.479534,activist_investor; alternative_investment; cryptocurrency_investment; esg_investing; hedge_fund_positioning
44,13,11,5.789474,0.025866,0.032779,0.430769,0.126398,high_options_trading_volume; options_contract_availability; options_contract_update; options_trading; options_trading_activity
35,22,2,1.052632,0.023128,0.105986,0.590909,0.04166,licensing_agreement
52,455,11,5.789474,0.014334,0.103329,0.393407,0.335255,catastrophe_loss_estimate; data_security_concerns; health_and_safety_measures; health_concerns; insurance_claims_improvement
50,1616,26,13.684211,0.006283,0.061178,0.877475,0.09628,adoption; award_recognition; conference_discussion; conference_participation; customer_win
39,721,10,5.263158,0.003558,0.053082,0.100971,0.074571,labor_cost_increase; price_drop; price_target; price_target_increase; target_price_revision
