cluster_id,fact_count,sample_count,percentage_of_samples,avg_attention_score,std_attention_score,avg_sentiment,std_sentiment,sample_event_types
23,120,48,25.263158,0.084259,0.156463,0.035833,0.542801,businessSuspension; business_delegation; business_failure; business_model; business_model_analysis
6,558,69,36.315789,0.08102,0.215257,0.395341,0.230815,business_update_and_dividend_growth; dividend_adjustment; dividend_analysis; dividend_announcement; dividend_announcement_and_share_repurchase
9,291,88,46.315789,0.074084,0.142689,-0.019416,0.765005,acquisitions_and_earnings_growth; earnings_analysis; earnings_and_demand_update; earnings_and_financials; earnings_and_rating_upgrade
2,1561,125,65.789474,0.067007,0.187961,0.585778,0.205317,blockchain_partnership; industry_partnership; investment_partnership; partnership; partnership_and_industry_challenges
59,1607,94,49.473684,0.066204,0.218493,-0.006627,0.313373,etf_analysis; etf_comparison; etf_composition; etf_description; etf_focus
17,1350,152,80.0,0.058141,0.15492,0.352993,0.395099,acquisition_and_earnings_announcement; earnings_and_sales_report; earnings_announcement; earnings_announcement_and_acquisition; earnings_announcement_and_deal_uncertainty
15,523,71,37.368421,0.057023,0.159474,0.55717,0.203885,acquisition; acquisition_and_dividend; acquisition_and_expansion; acquisition_and_partnership; acquisition_and_restructuring
40,305,41,21.578947,0.056131,0.186374,-0.231148,0.442549,asset_management_update; asset_under_management_update; assets_under_management_update; brokerage_update; brokerage_upgrade
32,870,102,53.684211,0.055361,0.169844,0.387241,0.519381,cyclical_stock_analysis; financial_analysis; former_penny_stocks; growth_stock_analysis; growth_stock_evaluation
22,282,33,17.368421,0.052636,0.170077,0.494326,0.275159,ceo_appointment; executive_appointment; executive_background; executive_change; executive_commentary
37,414,53,27.894737,0.051424,0.178606,0.424155,0.294796,congressional_hearing; crisis_management; criticism; election_aftermath; election_impact
10,1766,86,45.263158,0.046209,0.181772,0.245243,0.385977,analyst_comment; analyst_commentary; analyst_coverage; analyst_downgrade; analyst_estimate
34,2493,127,66.842105,0.043171,0.153594,0.22513,0.426832,industrial_policy; industry_analysis; industry_challenges; industry_concerns; industry_context
53,4165,154,81.052632,0.038723,0.149124,0.52824,0.431557,cryptocurrency_market_fluctuation; cryptocurrency_market_movement; cryptocurrency_price_movement; market_analysis; market_commentary
58,59,11,5.789474,0.038499,0.141971,0.454237,0.268279,catastrophe_loss_report; economic_data_release; industry_loss_report; market_share_report; portfolio_disclosure
54,89,5,2.631579,0.037685,0.156503,0.14382,0.227322,credit_agreement; credit_card_promotion; credit_card_switch; credit_quality_concerns; credit_rating_change
48,330,17,8.947368,0.031547,0.150719,0.439091,0.255756,initial_public_offering; ipo_announcement; ipo_arrangement; ipo_funding; ipo_impact
4,3444,100,52.631579,0.02577,0.126022,0.345761,0.474612,activist_investor; alternative_investment; competitive_investment; cryptocurrency_investment; esg_investing
44,13,11,5.789474,0.024054,0.030638,0.430769,0.126398,high_options_trading_volume; options_contract_availability; options_contract_update; options_trading; options_trading_activity
52,454,10,5.263158,0.014212,0.103537,0.395595,0.332363,catastrophe_loss_estimate; data_security_concerns; health_and_safety_measures; insurance_claims_improvement; natural_disaster
50,1619,27,14.210526,0.006391,0.060972,0.877393,0.096231,adoption; award_or_recognition; award_recognition; client_adoption; conference_discussion
39,723,11,5.789474,0.003723,0.053102,0.102628,0.081012,labor_cost_increase; price_drop; price_movement; price_target; price_target_increase
