cluster_id,fact_count,sample_count,percentage_of_samples,avg_attention_score,std_attention_score,avg_sentiment,std_sentiment,sample_event_types
7,12,11,5.789474,0.108382,0.067399,0.475,0.365434,automation_adoption; digital_innovation; digital_technology_success; digital_transformation; disruption_and_innovation
27,38,7,3.684211,0.098475,0.219705,0.305263,0.340238,index_composition; index_construction; index_inclusion; index_movement; market_index_movement
24,94,21,11.052632,0.09794,0.218365,0.167021,0.307837,currency_headwinds; economic_commentary; economic_policy_impact; federal_reserve_announcement; federal_reserve_intervention
1,512,81,42.631579,0.096789,0.232323,0.348633,0.238808,comparable_analysis; comparative_analysis; comparison; competitive_benchmarking; competitive_comparison
6,380,60,31.578947,0.094847,0.223458,0.378158,0.208432,business_update_and_dividend_growth; dividend_adjustment; dividend_analysis; dividend_announcement; dividend_announcement_and_share_repurchase
47,99,35,18.421053,0.093793,0.172284,0.261616,0.322774,market_valuation; stock_valuation; undervaluation; undervaluation_analysis; undervaluation_opportunity
42,94,29,15.263158,0.093499,0.19527,-0.179787,0.511689,investment_and_partnership; partnership_acquisition; partnership_and_certifications; partnership_and_competition; partnership_and_growth_prospects
48,53,10,5.263158,0.089153,0.229189,-0.037736,0.328074,initial_public_offering; ipo_announcement; ipo_market_trend; ipo_partnership; ipo_preparation
16,84,12,6.315789,0.085513,0.24205,0.427381,0.356354,capital_increase_approval; capital_plan_approval; capital_raise_consideration; cash_reserve; efficiency_ratio_improvement
23,118,44,23.157895,0.084493,0.158157,0.031356,0.532773,businessSuspension; business_delegation; business_model; business_model_analysis; business_model_description
51,669,83,43.684211,0.081449,0.169593,-0.284604,0.394035,competition; competition_analysis; competition_and_privacy_changes; competition_expansion; competition_intensification
59,1223,80,42.105263,0.077004,0.235262,0.045217,0.333162,etf_analysis; etf_composition; etf_description; etf_focus; etf_holding
2,1185,110,57.894737,0.076277,0.19414,0.666034,0.159258,blockchain_partnership; collaboration; industry_partnership; investment_partnership; partnership
39,10,8,4.210526,0.062492,0.023295,0.24,0.656049,labor_cost_increase; price_drop; price_movement; price_target_increase; price_target_raise
46,59,13,6.842105,0.058829,0.17617,0.649153,0.216578,profit_margin_increase; profitability_outlook; revenue_forecast; revenue_growth; revenue_growth_comparison
32,645,89,46.842105,0.057482,0.170482,0.636589,0.237938,cyclical_stock_analysis; former_penny_stocks; growth_stock_evaluation; growth_stock_recommendation; investor_sentiment
15,508,64,33.684211,0.054628,0.159377,0.557283,0.199917,acquisition; acquisition_and_dividend; acquisition_and_expansion; acquisition_and_partnership; acquisition_and_restructuring
37,321,48,25.263158,0.05215,0.171635,0.350467,0.285814,competitive_jab; congressional_hearing; crisis_management; criticism; election_aftermath
40,296,34,17.894737,0.052056,0.184587,-0.255068,0.424632,asset_management_update; asset_under_management_update; assets_under_management_update; brokerage_update; brokerage_upgrade
17,1350,131,68.947368,0.050795,0.143028,0.370474,0.399561,acquisition_and_earnings_announcement; earnings_and_sales_report; earnings_announcement; earnings_announcement_and_acquisition; earnings_announcement_and_deal_uncertainty
22,276,30,15.789474,0.043226,0.14949,0.500362,0.264506,ceo_appointment; executive_appointment; executive_background; executive_change; executive_hire
10,1454,70,36.842105,0.042353,0.174103,0.290715,0.389816,analyst_comment; analyst_commentary; analyst_coverage; analyst_downgrade; analyst_forecast
34,2418,104,54.736842,0.037442,0.144977,0.216046,0.423404,industrial_policy; industry_analysis; industry_challenges; industry_context; industry_development
58,58,11,5.789474,0.036515,0.143198,0.460345,0.276642,catastrophe_loss_report; customer_satisfaction_report; economic_data_release; industry_loss_report; report_release
4,2088,88,46.315789,0.035111,0.147032,0.086973,0.437119,activist_investor; alternative_investment; competitive_investment; cryptocurrency_investment; esg_investing
53,4047,132,69.473684,0.034744,0.142399,0.550956,0.400281,cryptocurrency_market_fluctuation; cryptocurrency_market_movement; cryptocurrency_price_movement; market_analysis; market_commentary
52,160,8,4.210526,0.032268,0.152037,0.02375,0.313546,catastrophe_loss_estimate; data_security_concerns; insurance_claims_improvement; natural_disaster; natural_disaster_impact
54,85,3,1.578947,0.02996,0.155731,0.171765,0.14999,credit_agreement; credit_card_switch; credit_quality_concerns; credit_rating_update
44,13,11,5.789474,0.025463,0.032258,0.430769,0.126398,high_options_trading_volume; options_contract_availability; options_contract_update; options_trading; options_trading_activity
50,1543,21,11.052632,0.005176,0.05369,0.894686,0.05215,adoption; award_recognition; conference_discussion; conference_participation; customer_win
35,1,1,0.526316,0.0,0.0,0.4,0.0,licensing_agreement
